route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
90,0000000022025062820250909,0003289252025062820250909,Levico Terme Autostazione,1,SHAPE00531
494,0000000072025062820250909,0003291032025062820250909,Montagnaga,1,SHAPE00463
243,0000000012025062820250831,0003272912025062820250831,Cavalese. Autostazione,1,SHAPE00288
332,0000000022025062820250909,0003299512025062820250909,Mezzana. Staz Ftm,1,SHAPE00067
167,0000000042025062820250909,0003274742025062820250909,Daone,0,SHAPE01660
503,0000000022025062820250909,0003284352025062820250909,Avio-Carabinieri,0,SHAPE00145
580,0000000022025062820250909,0003288082025062820250909,Ponzolotti,0,SHAPE00135
181,0000000022025062820250909,0003287422025062820250909,Trento. Autostazione,1,SHAPE01141
250,0000004512025062820250909,0003294092025062820250909,Passo Gobbera,1,SHAPE00283
324,0000000022025062820250909,0003298582025062820250909,Somrabbi,0,SHAPE00906
186,0000000022025062820250909,0003287172025062820250909,Trento. Autostazione,1,SHAPE00071
120,0000000042025062820250909,0003270562025062820250909,Piazzo di Segonzano,0,SHAPE00756
215,0000000022025062820250909,0003283342025062820250909,Pian Delle Fugazze,0,SHAPE02543
520,0000000072025062820250909,0003291642025062820250909,Trento. Autostazione,1,SHAPE00113
110,0000000022025062820250909,0003285292025062820250909,Trento. Autostazione,1,SHAPE00034
198,0000000022025062820250909,0003283212025062820250909,Zoreri-Soldati,0,SHAPE00344
110,0000004512025062820250909,0003284762025062820250909,Avio. Via M.Baldo,0,SHAPE01906
326,0000000072025062820250909,0003298982025062820250909,Male',1,SHAPE00090
215,0000006512025062820250909,0003287562025062820250909,Streva,0,SHAPE00010
721,0000000012025062820250909,0003301792025062820250909,Plaze Dei Forni,1,SHAPE00024
157,0000000022025062820250909,0003276642025062820250909,Baitoni,0,SHAPE00032
71,0000000072025062820250909,0003279812025062820250909,Ponte Arche Autostazione,1,SHAPE00011
309,0000000502025062820250909,0003292032025062820250909,Falesina,0,SHAPE00333
132,0000000022025062820250909,0003288942025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00282
324,0000000022025062820250909,0003298522025062820250909,Male',1,SHAPE00190
395,0000004512025062820250909,0003300112025062820250909,Mezzolombardo,1,SHAPE01359
117,0000000022025062820250909,0003269512025062820250909,Varena,0,SHAPE01217
196,0000000072025062820250909,0003282532025062820250909,Rovereto. Staz. Fs,1,SHAPE00247
80,0000000022025062820250909,0003276212025062820250909,Cadine,1,SHAPE02200
324,0000000022025062820250909,0003298702025062820250909,Campeggio Al Plan,0,SHAPE00310
157,0000000022025062820250909,0003279402025062820250909,Baitoni,0,SHAPE00032
188,0000000042025062820250909,0003290682025062820250909,Levico T. Via Avancini,0,SHAPE00416
551,0000004512025062820250909,0003292572025062820250909,Pergine V. Intermodale,1,SHAPE00172
336,0000000022025062820250909,0003298432025062820250909,Peio,0,SHAPE00553
80,0000000022025062820250909,0003276952025062820250909,Trento. Autostazione,1,SHAPE01916
336,0000000072025062820250909,0003299392025062820250909,Peio,0,SHAPE00510
562,0000000022025062820250909,0003292362025062820250909,Pergine V. Intermodale,1,SHAPE00403
248,0000000012025062820250909,0003294482025062820250909,Fiera di Primiero,1,SHAPE00673
80,0000000042025062820250909,0003280082025062820250909,M. Terlago. Htl 2 Laghi,0,SHAPE00104
562,0000000042025062820250909,0003292402025062820250909,Valcanover,0,SHAPE00460
658,0000000072025062820250909,0003295732025062820250909,Andalo,0,SHAPE00614
186,0000000022025062820250909,0003285052025062820250909,Trento. Autostazione,1,SHAPE00071
120,0000000042025062820250909,0003270502025062820250909,Cavalese. Autostazione,0,SHAPE02160
503,0000000022025062820250909,0003284252025062820250909,Vò Sinistro-Passaggio Livello,0,SHAPE01261
186,0000000042025062820250909,0003284982025062820250909,Centa,0,SHAPE00162
340,0000000022025062820250909,0003273172025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00534
237,0000000022025062820250909,0003276072025062820250909,Sardagna-Rotatoria,0,SHAPE00699
375,0000000022025062820250909,0003297052025062820250909,Cles. Autostazione,1,SHAPE00778
198,0000000072025062820250909,0003283162025062820250909,Rovereto. Staz. Fs,1,SHAPE01783
324,0000000022025062820250909,0003298762025062820250909,Piazzola,0,SHAPE01013
507,0000000022025062820250909,0003287382025062820250909,Ala. Staz. Fs,0,SHAPE00350
80,0000000072025062820250909,0003276332025062820250909,Laghi di Lamar,0,SHAPE01581
340,0000000022025062820250909,0003273142025062820250909,Rovere'. Trentinalatte,0,SHAPE00279
98,0000000022025062820250909,0003290732025062820250909,Primolano. A. Giardino,0,SHAPE00153
241,0000000022025062820250909,0003272662025062820250909,Cavalese. Autostazione,1,SHAPE01011
494,0000000042025062820250909,0003290982025062820250909,Montesover,0,SHAPE01686
494,0000000042025062820250909,0003289562025062820250909,Pergine V. Intermodale,1,SHAPE00796
658,0000000072025062820250909,0003296112025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00326
110,0000000042025062820250909,0003284662025062820250909,Rovereto. Via Manzoni,0,SHAPE00093
352,0000000022025062820250909,0003303362025062820250909,Mezzana. Ftm,0,
352,0000000072025062820250909,0003303862025062820250909,Trento Ftm,1,
153,0000000022025062820250909,0003274772025062820250909,Ponte Arche Autostazione,0,SHAPE00380
106,0000000022025062820250909,0003293322025062820250909,Caoria,0,SHAPE00311
188,0000000022025062820250909,0003290542025062820250909,Pergine V. Intermodale,1,SHAPE00376
86,0000000022025062820250909,0003288842025062820250909,Borgo Valsugana-C.Intermodale,1,SHAPE00023
366,0000000042025062820250909,0003303072025062820250909,Cles. Autostazione,0,SHAPE00470
67,0000000022025062820250909,0003269412025062820250909,Cavalese. Autostazione,1,SHAPE01466
364,0000000072025062820250909,0003296832025062820250909,Cles. Autostazione,1,SHAPE00530
634,0000000072025062820250909,0003286372025062820250909,Rovereto. Via Paoli,1,SHAPE00076
151,0000000022025062820250909,0003272182025062820250909,Civezzano,1,SHAPE01008
658,0000000022025062820250909,0003295852025062820250909,Andalo,0,SHAPE00614
102,0000000012025062820250909,0003294332025062820250909,Feltre. Staz. Fs,0,SHAPE00317
241,0000000022025062820250909,0003272472025062820250909,Cavalese. Autostazione,1,SHAPE01011
366,0000000022025062820250909,0003297342025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00846
336,0000000072025062820250909,0003299312025062820250909,Peio,0,SHAPE00510
663,0000000012025062820250909,0003273682025062820250909,Passo Fedaia,0,SHAPE00179
80,0000000022025062820250909,0003276382025062820250909,Trento. Autostazione,1,SHAPE00175
86,0000000412025062820250909,0003288832025062820250909,Olle,0,SHAPE00606
520,0000000022025062820250909,0003291592025062820250909,Trento. Autostazione,1,SHAPE01462
102,0000000022025062820250909,0003293662025062820250909,S.Martino di Castrozza,1,SHAPE00369
181,0000000072025062820250909,0003283872025062820250909,Trento. Autostazione,1,SHAPE00636
634,0000000072025062820250909,0003284882025062820250909,Rovereto. Via Paoli,1,SHAPE00052
658,0000000022025062820250909,0003297722025062820250909,Molveno,0,SHAPE01043
3,0000000072025062820250909,0003271002025062820250909,Cavalese. Autostazione,0,SHAPE00667
134,0000000042025062820250909,0003280262025062820250909,Trento. Autostazione,1,SHAPE00035
658,0000000072025062820250909,0003296172025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00038
134,0000000022025062820250909,0003280212025062820250909,Riva Del G.Autostazione,0,SHAPE00272
175,0000000042025062820250909,0003277052025062820250909,Vigo Cavedine,0,SHAPE00249
314,0000000022025062820250909,0003283062025062820250909,Rovereto. Via Manzoni,1,SHAPE00626
658,0000000012025062820250909,0003298182025062820250909,Spormaggiore,1,SHAPE00873
245,0000000072025062820250909,0003275202025062820250909,Riva Del G.Autostazione,1,SHAPE00099
69,0000000022025062820250909,0003289452025062820250909,Trento. Autostazione,1,SHAPE00771
248,0000000022025062820250909,0003294052025062820250909,Sagron,0,SHAPE00141
243,0000000012025070120250831,0003273842025070120250831,Soraga,1,SHAPE00401
157,0000000022025062820250909,0003276822025062820250909,Baitoni,0,SHAPE00032
110,0000000022025062820250909,0003284172025062820250909,Rovereto. Via Manzoni,0,SHAPE00093
522,0000000042025062820250909,0003290182025062820250909,Castello Tesino,0,SHAPE00370
243,0000000072025062820250909,0003270002025062820250909,Cavalese. Autostazione,1,SHAPE00033
494,0000000072025062820250909,0003291162025062820250909,Montesover,0,SHAPE01352
494,0000000022025062820250909,0003289462025062820250909,Trento. Autostazione,1,SHAPE00729
663,0000000012025062820250909,0003273452025062820250909,Penia. Str. Pian Trevisan,1,SHAPE00156
243,0000000022025062820250909,0003270252025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
522,0000000022025062820250909,0003292772025062820250909,Castello Tesino,0,SHAPE00370
375,0000000022025062820250909,0003296542025062820250909,Cles. Autostazione,1,SHAPE00778
200,0000000042025062820250909,0003282782025062820250909,Ala. Staz. Fs,0,SHAPE02256
134,0000000042025062820250909,0003278512025062820250909,Riva Del G.Autostazione,0,SHAPE00441
243,0000000012025062820250909,0003273092025062820250909,Cavalese. Autostazione,1,SHAPE00288
102,0000000072025062820250909,0003294302025062820250909,Fiera di P. Via Roma 2,1,SHAPE02551
634,0000000072025062820250909,0003288372025062820250909,Bolognano,0,SHAPE00083
618,0000000022025062820250909,0003294462025062820250909,Mis,1,SHAPE00566
494,0000000042025062820250909,0003291842025062820250909,Baselga. Municipio,0,SHAPE01802
520,0000000022025062820250909,0003290092025062820250909,Trento. Autostazione,1,SHAPE01069
288,0000000012025062820250909,0003272522025062820250909,Fiera di Primiero,0,SHAPE01913
229,0000000042025062820250909,0003277292025062820250909,Ranzo,0,SHAPE00633
181,0000000022025062820250909,0003286272025062820250909,Trento. Autostazione,1,SHAPE01771
3,0000000042025062820250909,0003270822025062820250909,Grauno,0,SHAPE00848
245,0000000412025062820250909,0003275112025062820250909,Riva Del G.Autostazione,1,SHAPE02570
636,0000000072025062820250909,0003281822025062820250909,Campo Carlo Magno,0,SHAPE00184
503,0000000022025062820250909,0003286202025062820250909,Trento. Autostazione,0,SHAPE00442
175,0000000022025062820250909,0003276722025062820250909,Trento. Autostazione,1,SHAPE00851
634,0000000072025062820250909,0003288102025062820250909,Bolognano,0,SHAPE00083
683,0000000022025062820250909,0003274562025062820250909,Passo Pordoi,0,SHAPE00194
134,0000000042025062820250909,0003280392025062820250909,Trento. Autostazione,1,SHAPE00035
634,0000000022025062820250909,0003288492025062820250909,Bolognano,0,SHAPE00064
286,0000000022025062820250909,0003278122025062820250909,S.Lorenzo-Chiesa,0,SHAPE00889
672,0000000022025062820250909,0003279942025062820250909,Riva Del G.Autostazione,1,SHAPE01644
520,0000000072025062820250909,0003292892025062820250909,Trento. Autostazione,1,SHAPE01069
181,0000000042025062820250909,0003284822025062820250909,Garniga Terme,0,SHAPE00973
110,0000000022025062820250909,0003284022025062820250909,Trento. Autostazione,1,SHAPE00034
549,0000000042025062820250909,0003291772025062820250909,Pergine V. Intermodale,1,SHAPE00228
120,0000000022025062820250909,0003270172025062820250909,Cavalese. Autostazione,0,SHAPE00325
203,0000000022025062820250909,0003283392025062820250909,Rovereto. Via Manzoni,1,SHAPE01182
551,0000000022025062820250909,0003292562025062820250909,Serso. Centrale Idroelettrica,0,SHAPE00456
106,0000000412025062820250909,0003293282025062820250909,Canal S. Bovo,1,SHAPE00872
169,0000000022025062820250909,0003290062025062820250909,Strigno,0,SHAPE00185
352,0000000022025062820250909,0003303272025062820250909,Mezzana. Ftm,0,
243,0000000022025062820250909,0003270302025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
381,0000000072025062820250909,0003297082025062820250909,Passo Mendola,0,SHAPE01522
368,0000004512025062820250909,0003297872025062820250909,Cles. Autostazione,1,SHAPE01868
237,0000000022025062820250909,0003275982025062820250909,Trento. Autostazione,1,SHAPE00059
683,0000000022025062820250909,0003274412025062820250909,Parcheggio,1,SHAPE00008
252,0000000012025062820250909,0003271272025062820250909,P.S.Pellegrino-Fun,0,SHAPE00065
326,0000000022025062820250909,0003298962025062820250909,M.Campiglio.Pietra Gr.,0,SHAPE00286
634,0000000072025062820250909,0003285712025062820250909,Rovereto. Via Paoli,1,SHAPE00076
288,0000000022025062820250909,0003272792025062820250909,Predazzo. Autostazione,1,SHAPE00007
634,0000000072025062820250909,0003288272025062820250909,Rovereto. Via Paoli,1,SHAPE00076
186,0000000042025062820250909,0003286482025062820250909,Vigolo Vattaro,1,SHAPE00421
324,0000000022025062820250909,0003298602025062820250909,Male',1,SHAPE00190
110,0000000072025062820250909,0003284862025062820250909,Rovereto. Via Manzoni,0,SHAPE00093
703,0000000022025062820250909,0003302892025062820250909,Mezzolombardo,0,SHAPE01493
157,0000000022025062820250909,0003280492025062820250909,Tione. Autostazione,1,SHAPE00006
522,0000000072025062820250909,0003292812025062820250909,Castello Tesino,0,SHAPE00370
186,0000000072025062820250909,0003285002025062820250909,Luserna,0,SHAPE00355
186,0000000072025062820250909,0003288002025062820250909,Trento. Autostazione,1,SHAPE00223
134,0000000072025062820250909,0003277222025062820250909,Trento. Autostazione,1,SHAPE00035
134,0000000022025062820250909,0003278842025062820250909,Trento. Autostazione,1,SHAPE01341
352,0000000022025062820250909,0003303552025062820250909,Mezzana. Ftm,0,
395,0000004512025062820250909,0003300182025062820250909,Mezzolombardo,1,SHAPE01359
245,0000000072025062820250909,0003280052025062820250909,Storo,0,SHAPE00020
248,0000000022025062820250909,0003293472025062820250909,Fiera di Primiero,1,SHAPE00617
420,0000000012025062820250909,0003305392025062820250909,Riva Del G. Autostazione,0,SHAPE00050
288,0000000012025062820250909,0003272272025062820250909,Paneveggio Centro Forestale,1,SHAPE02721
366,0000000022025062820250909,0003297692025062820250909,Mezzocorona-Staz.Fs,1,SHAPE00892
288,0000000022025062820250909,0003269222025062820250909,Fiera di Primiero,0,SHAPE00578
252,0000000012025062820250909,0003271212025062820250909,P.S.Pellegrino-Fun,0,SHAPE00065
326,0000000022025062820250909,0003298902025062820250909,M.Campiglio.Pietra Gr.,0,SHAPE00286
507,0000000042025062820250909,0003283972025062820250909,Rovereto. Via Paoli,0,SHAPE00818
243,0000000012025070120250831,0003274002025070120250831,Moena Albergo Trentino,1,SHAPE00572
175,0000000042025062820250909,0003278832025062820250909,Drena,0,SHAPE00222
71,0000000012025062820250909,0003279732025062820250909,Ponte Arche Autostazione,1,SHAPE00011
395,0000000042025062820250909,0003300192025062820250909,Mezzolombardo,1,SHAPE01359
332,0000000072025062820250909,0003299872025062820250909,Vermiglio. Nord,0,SHAPE00192
215,0000000022025062820250909,0003283322025062820250909,Speccheri. Bivio,1,SHAPE00582
194,0000004512025062820250909,0003283532025062820250909,Rovereto. Staz. Fs,1,SHAPE00079
288,0000000012025062820250909,0003272802025062820250909,Paneveggio Centro Forestale,0,SHAPE01356
179,0000000022025062820250909,0003290952025062820250909,Pergine V. Intermodale,1,SHAPE00136
507,0000000022025062820250909,0003284322025062820250909,Avio. Via M.Baldo,0,SHAPE01703
520,0000004512025062820250909,0003290352025062820250909,Castello Tesino,0,SHAPE00654
334,0000000022025062820250909,0003299222025062820250909,Male',1,SHAPE01040
71,0000000022025062820250909,0003275432025062820250909,Trento. Autostazione,1,SHAPE01089
375,0000000022025062820250909,0003296722025062820250909,Fondo. Via Garibaldi,0,SHAPE02574
687,0000006272025062820250909,0003279992025062820250909,Vezzano. Apt,0,SHAPE02291
233,0000000022025062820250909,0003285612025062820250909,Corne',0,SHAPE01855
175,0000000072025062820250909,0003277102025062820250909,Vigo Cavedine,0,SHAPE00485
134,0000000072025062820250909,0003277082025062820250909,Trento. Autostazione,1,SHAPE00035
386,0000000022025062820250909,0003297992025062820250909,Lago di Tovel,0,SHAPE00739
243,0000000022025062820250909,0003269952025062820250909,Trento. Autostazione,1,SHAPE00467
368,0000000042025062820250909,0003297742025062820250909,Coredo,0,SHAPE00479
562,0000000042025062820250909,0003292482025062820250909,Pergine V. Intermodale,1,SHAPE00900
352,0000000072025062820250909,0003303932025062820250909,Mezzana. Ftm,0,
108,0000000022025062820250909,0003293752025062820250909,Feltre. Staz. Fs,0,SHAPE00234
134,0000000042025062820250909,0003278732025062820250909,Trento. Autostazione,1,SHAPE02048
120,0000000042025062820250909,0003272152025062820250909,Trento. Autostazione,1,SHAPE01256
243,0000000072025062820250909,0003269962025062820250909,Penia. Str. Pian Trevisan,0,SHAPE00022
